Filepath,Label
C:/plants/train\Tomato___healthy\7521718e-614b-4de0-ba94-f587b0113a69___RS_HL 0145.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\75a4f049-e99c-4666-845f-7b1577dbd662___RS_HL 9955.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\75fe127d-147b-495a-ac06-ded6b64a4ffa___RS_HL 0116.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\76284899-9c5e-44bf-a160-02649418ec49___RS_HL 0077.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\776714ac-7a89-4449-bde9-9b9911f1a371___RS_HL 9886.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\77c978a3-7285-4d36-a858-1b77729020b7___GH_HL Leaf 462.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\77cd9b9e-9115-46ea-9c85-9744f1793b32___RS_HL 9699.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\77e04405-25a3-4be4-8fa8-60c73888eca6___RS_HL 0599.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\78c0dc05-0bac-43fd-81b5-b10b61f666cd___GH_HL Leaf 481.5.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\79ceff7d-4092-419c-b7c1-340ae2dc0605___RS_HL 0225.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\79e298b2-32c5-40c6-abb7-67bb7f174751___GH_HL Leaf 391.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\79e38a3e-8170-44e3-a7ce-e00bbbcf24dc___GH_HL Leaf 460.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7a51866d-a48a-4443-8243-b7de56104946___RS_HL 0311.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7a5fe2a0-ac85-4a37-b0f6-8cfc8fb21c9c___RS_HL 9865.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7a73a7f9-27e3-4898-be48-97ddcaa094a4___GH_HL Leaf 381.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7acc2f36-b465-4131-9110-265965ccdb87___RS_HL 0150.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7ad747e8-af36-4128-a819-b35e55c93b56___GH_HL Leaf 489.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7af927ee-8940-49bf-bcb3-78ec3fcc40f3___RS_HL 9626.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7b651761-da31-437a-be17-6e49912f622a___RS_HL 9703.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7b93db88-7c70-444a-9096-1812426217f7___RS_HL 0167.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7b953f3c-719f-4b0e-b62d-2c651eac6c18___RS_HL 0635.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7bb3bc73-873b-454c-82cf-a12cb0eb37fc___RS_HL 0206.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7c879fc2-09b8-47ab-af57-2508cc854861___GH_HL Leaf 380.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7d1cbe82-bda7-498a-ac8f-f01a0e279940___RS_HL 9639.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7d3cd4c9-2c10-422d-a5f2-474c5569649d___RS_HL 9686.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7d76aa96-b29e-4a60-a3e7-bd489f5a79b2___GH_HL Leaf 176.3.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7de93009-6180-4027-8779-76947cda3e2f___2700323949_95aa2eaa01_o.jpg,Tomato___healthy
C:/plants/train\Tomato___healthy\7e0f5a39-e44e-40fe-8486-f369cb59895b___RS_HL 9790.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7e37d8c3-2f62-4a95-b430-34746cb25776___RS_HL 0188.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7e3c7e5d-172c-4a25-ad05-2b32e49c7bd2___GH_HL Leaf 387.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7ee078a8-218e-4ebf-8935-ec9f844ab744___GH_HL Leaf 212.9.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7f5c8018-c4c3-4471-aa30-defe910ea3d9___GH_HL Leaf 444.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7f7b6cff-3d29-45ad-a0df-56f568289be9___GH_HL Leaf 506.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\7f80c0af-c88f-40ec-be87-14d7595248d8___RS_HL 9721.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\80ad21d3-4571-49bd-a96e-2f75e9a9b673___RS_HL 9729.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\80c566ba-6754-4abb-a61e-986b92cfc4fd___RS_HL 0436.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\80d49051-a7ab-4e01-9370-08ba47aee1d3___RS_HL 0566.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\80e6c399-040d-426f-94d9-8fb720b3836d___RS_HL 0333.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\81024038-40ff-40c4-b8f4-4a48b08032e4___RS_HL 0301.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\81314c2b-1def-41c8-a6b4-1cd37d1e482a___RS_HL 0175.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\81382c17-1a00-4597-87e4-2e674d38d6d2___GH_HL Leaf 269.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\81453f31-6152-44e0-bfaf-fcd1336fc064___GH_HL Leaf 479.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8298308b-4f4e-472b-9ee5-bd5887299f59___RS_HL 0269.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\82a343d3-1a57-4190-b0d7-8e8c88e832a7___GH_HL Leaf 306.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\82a3d470-940b-431f-9d79-3963b4e41028___GH_HL Leaf 475.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\82b63dfc-d0b6-4bb3-afc4-db8d61476b10___GH_HL Leaf 415.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\82ff3b7a-c7ad-47ec-8578-475f72efc1ae___RS_HL 0020.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\83781ea3-eaed-467a-9147-678002262295___RS_HL 0330.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\83917dc9-aad9-4362-840e-24daab278519___RS_HL 0354.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8398397b-eae0-4e7b-83ee-44c42c67a79c___RS_HL 0631.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\83a8e340-30f9-4e2f-b825-a1078d5c63cf___RS_HL 0033.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\83d9992c-b4ee-41f5-b3eb-792afd464f4e___RS_HL 9629.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\83fa8d6f-4c08-46bf-b4cf-7a33d4fe0031___GH_HL Leaf 180.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\846276ae-4ccd-45ba-9a46-f913d04a9456___RS_HL 0012.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\84991306-21f6-41fb-a723-0c7ba1dac9d3___GH_HL Leaf 199.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\84b9dbb3-98bb-48b0-893f-74627840a2b9___GH_HL Leaf 225.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\84c43d92-9e49-4ce6-b094-5df767b2b0df___RS_HL 0365.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\84cbb98b-5c2f-4367-8d78-52be491e66bd___GH_HL Leaf 336.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\84d5645b-619e-4882-a1d5-3a3abec47da3___RS_HL 0568.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\84eb25b9-4855-4fde-9a2c-28c2de1bfb22___RS_HL 9680.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\85305af1-0d24-4eba-a750-f74c0e6657f4___RS_HL 9635.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\85656232-738b-4a83-ab54-cfa6ecff99f1___RS_HL 0477.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\86a7487a-e9a1-413c-b8ad-6dfacf9c0b2a___GH_HL Leaf 413.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\87043cab-5827-4968-a099-4f5ce2dba313___RS_HL 9867.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\87d30769-5aea-4648-8105-788267115242___GH_HL Leaf 414.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8809940a-a097-4488-9e49-3ffdc10d8d9a___GH_HL Leaf 245.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8940094d-3432-4690-b2b7-9a5996a82f86___RS_HL 0426.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\89662229-ef90-4f4a-ac7a-74542f88377d___GH_HL Leaf 495.3.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\89787310-40fb-4d46-9b4b-5f8426e26ccf___GH_HL Leaf 442.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\89aa561a-1ea7-4e24-a92b-47f3dedcecdb___RS_HL 0107.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\89c3d1ee-38dd-4a9c-a9e9-f1c1e6004eff___RS_HL 0393.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\89d1eade-c42d-410d-a9c3-d37ad7bb60c6___RS_HL 9679.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\89e63d70-677a-41e3-a5fe-c38d6b98abbc___RS_HL 9902.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\89ecd925-23ef-4bfe-8c55-cad05161aca2___GH_HL Leaf 236.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8a4cf703-385a-4c50-9ce2-a751ae6334e1___RS_HL 9963.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8a4dc6f9-2f54-4bdd-957f-d9fb709e1b26___GH_HL Leaf 302.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8a5ed87d-5122-4aaf-8e39-9a3433c5f76c___RS_HL 0524.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8a9afef1-d6fb-4ea5-a386-2236521b2a32___GH_HL Leaf 234.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8ac1645d-48d9-4f3e-842b-0187daeeb57c___RS_HL 0523.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8accf0ce-a43d-449c-86fb-e327fb6ab2c9___GH_HL Leaf 241.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8ad09f74-a565-413a-bcf5-21cf58a4db3a___RS_HL 0173.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8c43c178-69de-4e23-a075-1f0bdbf586db___RS_HL 0637.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8c4ce164-9f46-4426-aff9-137acdc42c19___RS_HL 0424.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8c4cf935-765a-4689-a093-08e8c64fb124___GH_HL Leaf 369.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8cc11f24-0b79-4eda-8a09-9c776e0a9c1e___RS_HL 9728.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8d39c92d-db17-4a32-a350-1fa670fe2268___GH_HL Leaf 224.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8d3c1a28-27a6-4376-9390-2372dadb7264___GH_HL Leaf 395.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8d78a34f-1777-4bd8-a925-795c57c11787___GH_HL Leaf 429.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8db2e3c6-c5d9-41ec-9977-7b1a71964f24___GH_HL Leaf 501.2.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8db75488-efa8-48f9-bfe8-453b1b5a2b94___RS_HL 9706.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8ddc8178-4609-4267-bd55-028de3f759c8___RS_HL 0004.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8e117b61-5360-49c8-aa55-4e90f8fae129___GH_HL Leaf 261.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8e152ac8-9de2-4f59-a527-bf86d400f184___GH_HL Leaf 482.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8e19f6ec-51c4-496a-9970-746085371064___RS_HL 9829.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8e4af6b9-0f8a-48ad-ade6-4e1fff6d4bbf___RS_HL 0606.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8e6025ac-c6d3-412a-9fec-946247f6ca08___GH_HL Leaf 461.3.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8e9914bb-920e-4469-b1d4-580ab5e8790a___RS_HL 0069.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8ea80484-4e70-4a51-bbc2-213cfedd4f59___GH_HL Leaf 341.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8eb8512f-fbbe-4415-832a-52e58e3cde9e___RS_HL 0003.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8ed42b66-acb0-42d9-a1d8-f624573e07d0___GH_HL Leaf 212.8.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\8edbb3bf-ae44-4870-9c39-cd33fd088a55___RS_HL 0429.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\90a8b687-3191-4ef5-bb9c-e11aeb2d6c8f___RS_HL 0057.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\90af034e-dedd-4edf-afb7-9449c4508535___RS_HL 9675.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\912988d9-48b0-4a21-b3cd-1e136cbe5cc6___RS_HL 0629.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\918886d9-62bf-46a4-97f9-0afe76641b25___GH_HL Leaf 365.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\91a223de-d549-43cd-8ffe-81b650b28edd___RS_HL 0028.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\91b86c29-60fb-4383-8bc3-8e06cb5519f2___RS_HL 0283.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\92482fe8-95b5-48b9-b32e-eadc3ab6ac59___RS_HL 9901.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\92d04528-2709-4cc0-8e98-bdfe2ef97143___RS_HL 9808.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\92d84132-33f5-4d01-9b3d-797a5dcaeccd___RS_HL 0315.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\930689fd-9e44-497a-9724-7e7080de02fe___RS_HL 9754.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\93228670-1f62-4e23-8993-a488ff7068c0___GH_HL Leaf 257.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\93807606-0aed-435b-adb2-cf303a7d586e___RS_HL 0135.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\93e8763c-b124-48c4-bc46-df4d92625fa3___RS_HL 0261.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\948816c8-6d72-47ad-bafc-e1448be3459f___RS_HL 9891.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\95706580-86d7-49c2-be2e-66f19331c731___GH_HL Leaf 335.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\95a43787-4b69-4ad8-854f-7d8cbd1e6cac___RS_HL 9642.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\95abb641-4435-4531-88f6-a4a597c5ff33___RS_HL 9779.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\9662364c-aaba-45e3-b907-10792d60578c___GH_HL Leaf 220.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\96a7aed7-5548-4977-92a9-10cc2282e84a___RS_HL 0204.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\96bf0aea-6bf2-4ad8-8fa9-bbbc30be4967___RS_HL 0200.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\96d85e53-b980-42f7-8e3d-cd6f7ec9c287___GH_HL Leaf 520.5.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\98e0a217-023f-45ad-a1b7-3719a5fdea49___GH_HL Leaf 283.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\98f3de1f-2505-4e4b-94ad-fb16f66f27d8___RS_HL 9852.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\99330465-d609-4f9b-b1cf-da0410f6122c___RS_HL 0388.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\99736699-54e4-4c14-bcce-6c249444e156___RS_HL 0165.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\99fcb52b-0e4f-47a6-b350-1d49d26bc649___GH_HL Leaf 298.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\9aeac2ec-83f4-4348-bc26-8f55b8eb6c52___RS_HL 9817.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\9c42acb9-3794-41d5-acc0-3c4949aa5e52___RS_HL 0442.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\9dcb8870-47cb-4816-bb88-a435b5844cf6___GH_HL Leaf 207.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\9fb8872e-e963-4d2c-9b16-62757705ca3f___RS_HL 0130.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a01d8297-f16b-41ab-b7b9-6343d5b7d8a6___RS_HL 0419.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a0285527-98c1-40b7-992b-404644387ad8___GH_HL Leaf 509.4.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a02c1c45-0962-42c4-bc8b-13b07308a1f8___RS_HL 0561.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a05f8f2d-6ac6-45d8-b7ad-394bbda892fc___RS_HL 0613.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a0aac34b-e9c8-4c9e-84b5-8f9ee4cf1502___RS_HL 0622.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a0e83b60-008d-40b1-b0f4-c3c2e02d8eb3___RS_HL 0092.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a1414092-da7c-4e7e-9b25-6fb76e07285b___RS_HL 0247.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a154b0c0-ad46-47ec-b9f4-50a4ee625849___RS_HL 9827.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a20a5c58-38e3-4fe3-8bdb-1ce02169a6a3___RS_HL 0512.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a261cf1c-0bf5-4dec-b796-5dfe2ab0ee1b___GH_HL Leaf 322.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a29fc501-dbc0-4d7c-b298-1a817192a396___RS_HL 0539.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a2bbffab-17fd-4608-8994-28f7a62e3a4f___RS_HL 0251.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a37b6334-5748-413a-9c7d-85c3ac8edee8___GH_HL Leaf 260.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a37f028b-6cb5-4557-8e5d-61b25830858c___RS_HL 0530.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a3971959-8544-4a34-95a2-d1b6a7a390af___RS_HL 0265.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a3e61ed6-3c67-48d7-af39-9a69b2c5c7bc___GH_HL Leaf 250.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a3ebf7f9-543d-4df9-a09f-013ef8dd7760___RS_HL 9662.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a424fe57-c3ff-400e-ac88-000ca1781300___RS_HL 9802.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a45cff7d-8ae1-4de9-8479-cb0d2dfc6b0f___RS_HL 9863.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a4dea30d-6551-4107-bba6-1390e74b6b0b___GH_HL Leaf 261.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a54804c7-1bc2-439a-a09f-3d1a6ce81856___GH_HL Leaf 309.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a5e54e01-2cd5-482a-bfba-8728ca32473c___GH_HL Leaf 426.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a6bd221d-9a81-4712-bfdb-9f529f422b37___RS_HL 0236.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a6e38349-62a4-43e6-bf92-84bc17e6d8eb___GH_HL Leaf 485.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a7abffa7-2c5e-4bc2-ab36-450ef1129f37___RS_HL 9856.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a7c3088b-6aeb-4e8c-97dd-4661a4cacc38___GH_HL Leaf 186.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a8070204-763a-47f2-9b83-445c17975cdf___RS_HL 0024.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a81e6fb8-3b9f-4b20-be65-b0650a3eee33___RS_HL 0514.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a90b4d5b-86f9-48ae-9ede-ae3ac462f9bc___RS_HL 9872.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a9108826-cab0-429d-9a81-c42b21ee2682___RS_HL 9874.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a91df7a3-b064-4edb-8556-686598d0bdea___RS_HL 0317.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a98d00cf-f048-44d7-b82b-3328a8e891b3___RS_HL 0585.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a9c274c1-698c-4840-984b-8cb34e7ae97b___RS_HL 0224.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\a9ebbd1c-8e4f-4ff9-b126-401cf57d3e4c___RS_HL 0328.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\aa0058b5-2857-40fd-8b40-24d728574aec___RS_HL 0415.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\aa464ad5-f7d0-44ee-9042-fb4a4a64b7cd___RS_HL 9936.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\aadb9f92-d885-4a69-a498-437b1edeab90___RS_HL 9959.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ab203172-45d2-492f-94e0-6d15a1d34209___RS_HL 9831.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ab43ead0-0a4c-4069-8c29-43310eb145e1___GH_HL Leaf 419.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ab8170dd-6785-4298-a0a3-d2d40e9e6558___RS_HL 0192.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\abaaf21a-3c59-4a00-825e-2f05f045bbf9___RS_HL 0066.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\abab2c83-54cb-4427-b239-7f55be4d7f78___RS_HL 9709.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ac022a2b-764c-4507-8dd9-4470b75763e4___RS_HL 9937.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ac249839-fe21-45cd-9e09-f0023fa7ee3a___GH_HL Leaf 273.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\acdbf632-8d26-472d-874f-6d7df5cd0432___RS_HL 9897.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\acdf2283-0e7c-4ccd-8817-1019e3a8ed20___RS_HL 9943.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\acf28842-7821-4f31-ab73-2787e332e852___RS_HL 0011.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ad270b53-60f2-4d27-8d7a-54d8f60f268b___RS_HL 0253.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ad6857d9-7cf0-42ec-b61b-7b5208863831___RS_HL 0320.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\adb15e56-fb9c-4b1f-aae1-4ec8bedecd1b___RS_HL 9712.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\adeea527-67a9-4426-8b18-221fe085fe87___RS_HL 0008.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ae0ad0c2-8693-4aff-8c4b-2f4d2d6f7f41___RS_HL 0454.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ae17a302-03cb-48c7-aee2-6d9a859ce5dc___RS_HL 9811.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ae3582b0-2528-4534-954b-1f9b1372c10f___RS_HL 9861.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\ae745e4a-eecc-40dd-b860-25bdee6729e3___GH_HL Leaf 417.2.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\aeff16e4-99f8-4111-ac3b-b69dcc4c7b2c___RS_HL 0581.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\af83b40a-8cac-4467-a44b-1a129b25e4fc___GH_HL Leaf 362.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\afb36858-a9e4-45d0-8b7a-2e4a8e8bf72c___RS_HL 0286.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\afbedba8-4d3a-4816-9c55-bd666d262b59___RS_HL 9841.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b0bf12cb-8868-4762-bd27-8cb3ebf69594___GH_HL Leaf 512.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b114c6fb-8ce0-4342-8e31-00ad83c1e1a5___RS_HL 0358.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b1bbc0cc-730b-4154-85df-4e1de49f19f9___RS_HL 0384.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b1e628a8-b250-4ee7-9d3f-60f93a6a556b___RS_HL 0148.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b1f50b66-747a-4394-ae03-1d5c201c1bb8___RS_HL 9664.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b208c306-c151-4941-85f0-47735d9b6984___RS_HL 0263.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b212b78d-286a-4eec-b5b2-194ce2511695___GH_HL Leaf 345.1.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b2497a4d-6951-46d3-810b-7072e908eea9___RS_HL 9907.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b2639bc5-e165-4cdd-8557-fa73c6d4137f___RS_HL 0072.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b2793705-a666-4ba0-ac9f-3b60fc0bbdf4___RS_HL 0342.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b286becf-e2d6-4269-aaf4-e2df25c80cba___RS_HL 0355.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b2deac55-9527-41dc-9b02-36097d4a8d21___RS_HL 0152.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b2e63ab4-09d6-4b43-8767-6ce042e080b5___RS_HL 0309.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b3813caa-82f2-4b9b-a5ef-a9f0db6f08bf___GH_HL Leaf 466.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b3e24070-34b9-4dcb-8c84-026affadfb4b___GH_HL Leaf 360.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b3e76dfe-eeb0-4edf-a93c-bb7964ff57eb___GH_HL Leaf 210.4.JPG,Tomato___healthy
C:/plants/train\Tomato___healthy\b3eaae0f-95b4-4bb5-89b5-4460cf79e554___RS_HL 0583.JPG,Tomato___healthy
